STATION,NAME,DATE,TMAX
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-06,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-07,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-08,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-09,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-10,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-11,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-12,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-13,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-14,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-15,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-16,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-17,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-18,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-19,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-20,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-21,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-22,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-23,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-24,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-25,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-26,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-27,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-28,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-29,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-06-30,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-01,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-02,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-03,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-04,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-05,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-06,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-07,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-08,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-09,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-10,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-11,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-12,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-13,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-14,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-15,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-16,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-17,93
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-18,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-19,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-20,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-21,96
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-22,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-23,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-24,96
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-25,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-26,93
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-27,95
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-28,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-29,95
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-30,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-07-31,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-01,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-02,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-03,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-04,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-05,96
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-06,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-07,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-08,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-09,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-10,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-11,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-12,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-13,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-14,96
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-15,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-16,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-17,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-18,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-19,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-20,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-21,92
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-22,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-23,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-24,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-25,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-26,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-27,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-28,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-29,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-30,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-08-31,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-01,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-02,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-03,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-04,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-05,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-06,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-07,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-08,92
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-09,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-10,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-11,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-12,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-13,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-14,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-15,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-16,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-17,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-18,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-19,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-20,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-21,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-22,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-23,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-24,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-25,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-26,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-27,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-28,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-29,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-09-30,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-01,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-02,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-03,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-04,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-05,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-06,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-07,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-08,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-09,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-10,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-11,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-12,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-13,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-14,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-15,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-16,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-17,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-18,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-19,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-20,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-21,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-22,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-23,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-24,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-25,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-26,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-27,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-28,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-29,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-30,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-10-31,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-01,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-02,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-03,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-04,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-05,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-06,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-07,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-08,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-09,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-10,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-11,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-12,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-13,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-14,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-15,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-16,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-17,31
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-18,23
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-19,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-20,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-21,26
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-22,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-23,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-24,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-25,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-26,26
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-27,29
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-28,31
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-29,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-11-30,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-01,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-02,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-03,3
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-04,7
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-05,9
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-06,20
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-07,31
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-08,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-09,28
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-10,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-11,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-12,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-13,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-14,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-15,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-16,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-17,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-18,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-19,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-20,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-21,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-22,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-23,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-24,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-25,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-26,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-27,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-28,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-29,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-30,20
USW00024143,"GREAT FALLS AIRPORT, MT US",1994-12-31,18
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-01,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-02,15
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-03,11
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-04,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-05,21
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-06,29
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-07,29
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-08,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-09,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-10,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-11,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-12,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-13,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-14,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-15,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-16,21
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-17,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-18,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-19,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-20,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-21,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-22,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-23,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-24,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-25,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-26,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-27,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-28,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-29,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-30,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-01-31,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-01,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-02,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-03,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-04,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-05,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-06,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-07,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-08,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-09,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-10,19
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-11,9
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-12,-2
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-13,1
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-14,11
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-15,33
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-16,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-17,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-18,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-19,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-20,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-21,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-22,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-23,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-24,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-25,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-26,26
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-27,14
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-02-28,17
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-01,16
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-02,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-03,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-04,16
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-05,3
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-06,6
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-07,10
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-08,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-09,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-10,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-11,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-12,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-13,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-14,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-15,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-16,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-17,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-18,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-19,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-20,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-21,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-22,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-23,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-24,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-25,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-26,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-27,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-28,27
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-29,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-30,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-03-31,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-01,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-02,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-03,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-04,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-05,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-06,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-07,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-08,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-09,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-10,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-11,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-12,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-13,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-14,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-15,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-16,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-17,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-18,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-19,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-20,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-21,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-22,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-23,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-24,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-25,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-26,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-27,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-28,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-29,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-04-30,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-01,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-02,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-03,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-04,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-05,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-06,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-07,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-08,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-09,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-10,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-11,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-12,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-13,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-14,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-15,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-16,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-17,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-18,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-19,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-20,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-21,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-22,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-23,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-24,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-25,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-26,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-27,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-28,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-29,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-30,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-05-31,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-01,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-02,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-03,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-04,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-05,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-06,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-07,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-08,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-09,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-10,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-11,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-12,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-13,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-14,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-15,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-16,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-17,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-18,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-19,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-20,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-21,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-22,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-23,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-24,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-25,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-26,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-27,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-28,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-29,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-06-30,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-01,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-02,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-03,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-04,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-05,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-06,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-07,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-08,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1995-07-09,86
